"title","total_prop_men","total_prop_women","index","year","imdb","test","clean_test","binary","budget.x","domgross","intgross","code","budget2013","domgross2013","intgross2013","period code","decade","cast_id","gender","id","name","order","movie_id","genres","budget.y","revenue","vote_count","vote_average","popularity","runtime","release_date","genre_order"
"Seven Psychopaths",0.9441311245,0.0558688756,144,2012,"tt1931533","notalk-disagree","notalk","FAIL",13500000,15024049,23492318,"2012FAIL",13697621,15243980,23836212,1,1,3,"Male",72466,"Colin Farrell",0,86838,"Comedy",1.5e+07,19422261,1224,6.7,9.643538,110,2012-09-07,1
"Sex and the City",0.1695574754,0.8304425247,622,2008,"tt1000774","ok","ok","PASS",57500000,152647258,415247258,"2008PASS",62229738,165203458,449403966,2,2,2,"Female",520,"Sarah Jessica Parker",0,4564,"Comedy",6.5e+07,415252786,525,6,9.170332,145,2008-05-12,1
"Sex, Lies, and Videotape",0.441226002,0.558773998,1624,1989,"tt0098724","men-disagree","men","FAIL",1200000,24741667,36741667,"1989FAIL",2255507,46504161,69059227,NA,NA,2,"Female",1533,"Andie MacDowell",0,1412,"Drama",1200000,0,188,6.7,12.293656,100,1989-08-18,1
"Shakespeare in Love",0.7490854315,0.2509145685,1371,1998,"tt0138097","ok","ok","PASS",2.6e+07,100317794,279500000,"1998PASS",37157440,143367401,399442481,4,3,18,"Male",12763,"Joseph Fiennes",0,1934,"History",2.5e+07,289317794,831,6.8,13.813155,122,1998-12-11,1
"Shame",0.6899807939,0.3100192062,266,2011,"tt1723811","notalk","notalk","FAIL",6500000,4002293,10781688,"2011FAIL",6731990,4145138,11166495,1,1,2,"Female",11916,"Liv Ullmann",0,26372,"Drama",0,0,42,7.6,5.305396,103,1968-09-29,1
"Shaun of the Dead",0.7177142858,0.2822857144,979,2004,"tt0365748","ok-disagree","ok","PASS",5e+06,13542874,30332385,"2004PASS",6165964,16700976,37405681,3,2,2,"Male",11108,"Simon Pegg",0,747,"Comedy",4e+06,30039392,2479,7.5,14.902948,99,2004-04-09,1
"Sherlock Holmes",0.8778252902,0.1221747098,515,2009,"tt0988045","notalk","notalk","FAIL",9e+07,209028679,498438212,"2009FAIL",97715844,226949041,541170116,2,2,30,"Male",3223,"Robert Downey Jr.",0,10528,"Action",9e+07,524028679,5883,7,15.68604,128,2009-12-23,1
"Shopgirl",0.4827208756,0.5172791243,888,2005,"tt0338427","men","men","FAIL",7500000,10284523,11758418,"2005FAIL",8947748,12269777,14028182,2,2,1,"Male",67773,"Steve Martin",0,2610,"Comedy",10284523,11588205,80,5.7,4.349046,104,2005-10-21,1
"Showgirls",0.3658514574,0.6341485426,1512,1995,"tt0114436","ok","ok","PASS",4e+07,20350754,37750754,"1995PASS",61151178,31111815,57712577,4,3,10,"Female",19189,"Elizabeth Berkley",0,10802,"Drama",4.5e+07,20350754,261,4.9,17.502375,128,1995-09-22,1
"Shrek",0.8398753286,0.1601246713,1196,2001,"tt0126029","notalk-disagree","notalk","FAIL",5e+07,267655011,491812794,"2001FAIL",65792298,352192764,647149877,3,2,24,"Male",12073,"Mike Myers",0,808,"Adventure",6e+07,484409218,4183,7.3,17.987728,90,2001-05-16,1
"Shrek 2",0.7430715935,0.2569284065,980,2004,"tt0298148","ok-disagree","ok","PASS",7e+07,441226247,937008132,"2004PASS",86323501,544117065,1155511754,3,2,29,"Male",12073,"Mike Myers",0,809,"Adventure",1.5e+08,919838758,3082,6.7,16.22986,93,2004-05-19,1
"Shrek the Third",0.8681229774,0.1318770227,711,2007,"tt0413267","ok-disagree","ok","PASS",1.6e+08,322719944,807330936,"2007PASS",179766957,362589890,907071412,2,2,22,"Male",12073,"Mike Myers",0,810,"Adventure",1.6e+08,798958165,2355,6,14.072479,93,2007-05-17,1
"Sideways",0.8184015823,0.1815984177,981,2004,"tt0375063","ok","ok","PASS",1.7e+07,71502303,109874155,"2004PASS",20964279,88176131,135496025,3,2,1,"Male",13242,"Paul Giamatti",0,9675,"Comedy",1.6e+07,109502303,484,6.9,12.646518,126,2004-10-22,1
"Signs",0.8029102965,0.1970897034,1119,2002,"tt0286106","notalk","notalk","FAIL",70702619,227965690,408265690,"2002FAIL",91572563,295256424,528777236,3,2,2,"Male",2461,"Mel Gibson",0,2675,"Drama",7.2e+07,408247917,1624,6.4,11.211568,106,2002-08-02,1
"Silent Hill",0.1733581494,0.8266418505,790,2006,"tt0384537","ok","ok","PASS",5e+07,46982632,99982632,"2006PASS",57789817,54302354,115559561,2,2,13,"Female",8329,"Radha Mitchell",0,588,"Horror",5e+07,97607453,1093,6.3,7.938457,125,2006-04-21,1
"Sinister",0.7033416986,0.2966583015,147,2012,"tt1922777","men","men","FAIL",3e+06,48086903,87727807,"2012FAIL",3043916,48790826,89012016,1,1,3,"Male",569,"Ethan Hawke",0,82507,"Horror",3e+06,77712439,1611,6.8,12.490637,110,2012-03-29,1
"Sleepy Hollow",0.7731454005,0.2268545994,1313,1999,"tt0162661","ok","ok","PASS",7e+07,101068340,207068340,"1999PASS",97892342,141340236,289577211,4,3,1,"Male",85,"Johnny Depp",0,2668,"Drama",1e+08,206071502,1774,6.9,11.072361,105,1999-11-18,1
"Slither",0.5057268723,0.4942731276,791,2006,"tt0439815","ok","ok","PASS",15250000,7802450,12930343,"2006PASS",17625894,9018043,14944843,2,2,1001,"Male",3085,"James Caan",0,87417,"Comedy",0,0,3,4.2,0.94414,97,1973-03-07,1
"Slumdog Millionaire",0.9295678803,0.0704321198,623,2008,"tt1010048","notalk","notalk","FAIL",1.4e+07,141319928,384519665,"2008FAIL",15151588,152944384,416148834,2,2,5,"Male",76788,"Dev Patel",0,12405,"Drama",1.5e+07,377910544,2918,7.6,11.258181,120,2008-05-12,1
"Snatch.",0.981720746,0.0182792542,1258,2000,"tt0208092","nowomen-disagree","nowomen","FAIL",1e+07,30093107,83593107,"2000FAIL",13529084,40713217,113093815,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Snow White and the Huntsman",0.6074451161,0.3925548839,149,2012,"tt1735898","ok","ok","PASS",1.7e+08,155136755,400911200,"2012PASS",172488556,157407735,406779965,1,1,1027,"Female",37917,"Kristen Stewart",0,58595,"Adventure",1.7e+08,396600000,3183,5.8,18.751554,127,2012-05-30,1
"Solaris",0.6254323834,0.3745676165,1121,2002,"tt0307479","notalk","notalk","FAIL",4.7e+07,14970038,14970038,"2002FAIL",60873423,19388882,19388882,3,2,28,"Male",1190206,"Donatas Banionis",0,593,"Adventure",0,0,364,7.7,11.059785,167,1972-03-20,1
"Somewhere in Time",0.7379179443,0.2620820558,1734,1980,"tt0081534","men","men","FAIL",5100000,9709597,9709597,"1980FAIL",14421616,27456486,27456486,NA,NA,1,"Male",20006,"Christopher Reeve",0,16633,"Drama",5100000,0,104,7.1,5.429213,103,1980-10-02,1
"Source Code",0.6346813291,0.365318671,269,2011,"tt0945513","notalk-disagree","notalk","FAIL",3.2e+07,54712227,140428499,"2011FAIL",33142105,56664949,145440503,1,1,1,"Male",131,"Jake Gyllenhaal",0,45612,"Fiction",3.2e+07,147332697,2752,7.1,9.796962,93,2011-03-30,1
"Southland Tales",0.5297729268,0.4702270734,794,2006,"tt0405336","ok","ok","PASS",1.7e+07,275380,364607,"2006PASS",19648538,318283,421411,2,2,16,"Male",18918,"Dwayne Johnson",0,4723,"Comedy",1.7e+07,374743,154,5.2,6.242588,144,2006-05-15,1
"Space Jam",1,0,1470,1996,"tt0117705","notalk","notalk","FAIL",8e+07,90463534,250200000,"1996FAIL",118813194,134353268,371588265,4,3,2,"Male",23678,"Michael Jordan",0,2300,"Animation",8e+07,250200000,1335,6.5,11.054251,88,1996-11-15,1
"Spaceballs",0.8132281771,0.186771823,1657,1987,"tt0094012","dubious-disagree","dubious","FAIL",22700000,38119483,38119483,"1987FAIL",46544021,78160088,78160088,NA,NA,24,"Male",14639,"Mel Brooks",0,957,"Comedy",22700000,38119483,924,6.7,9.10373,96,1987-06-24,1
"Spanglish",0.2995753022,0.7004246979,983,2004,"tt0371246","ok","ok","PASS",7.5e+07,42044321,54344321,"2004PASS",92489466,51848757,67017030,3,2,7,"Male",19292,"Adam Sandler",0,2539,"Comedy",8e+07,55041367,375,5.8,11.202764,130,2004-12-17,1
"Sparkle",0.4318327288,0.5681672712,150,2012,"tt1876451","ok","ok","PASS",1e+07,24397469,24660323,"2012PASS",10146386,24754613,25021315,1,1,13,"Female",8851,"Whitney Houston",0,88036,"Drama",1.4e+07,24637469,36,5.8,2.24386,116,2012-08-17,1
"Spawn",0.8692167064,0.1307832935,1437,1997,"tt0120177","ok","ok","PASS",4e+07,54979992,87949859,"1997PASS",58049525,79789061,127636188,4,3,9,"Male",64856,"Michael Jai White",0,10336,"Action",4e+07,87840042,344,5,11.366417,96,1997-07-31,1
"Speed Racer",0.8839641098,0.1160358902,624,2008,"tt0811080","ok","ok","PASS",1.2e+08,43945766,93394462,"2008PASS",129870757,47560583,101076746,2,2,1,"Male",46593,"Emile Hirsch",0,7459,"Action",1.2e+08,93945766,359,5.7,7.134168,135,2008-05-09,1
"Sphere",0.7417383612,0.2582616387,1377,1998,"tt0120184","notalk","notalk","FAIL",7.3e+07,37068294,50168294,"1998FAIL",104326659,52975497,71697130,4,3,11,"Male",4483,"Dustin Hoffman",0,10153,"Fiction",7.5e+07,13100000,483,5.8,7.124735,134,1998-02-13,1
"Spider-Man 2",0.7545940916,0.2454059083,984,2004,"tt0316654","notalk-disagree","notalk","FAIL",2e+08,373524485,783705001,"2004FAIL",246638575,460627734,966459425,3,2,33,"Male",2219,"Tobey Maguire",0,558,"Action",2e+08,783766341,4432,6.7,10.834506,127,2004-06-25,1
"Spring Breakers",0.3824908806,0.6175091193,151,2012,"tt2101441","ok","ok","PASS",5e+06,14124286,30669531,"2012PASS",5073193,14331045,31118489,1,1,3,"Male",17051,"James Franco",0,122081,"Crime",5e+06,31724284,1580,5,14.830235,94,2013-01-24,1
"Star Trek",0.906112335,0.0938876652,517,2009,"tt0796366","ok-disagree","ok","PASS",1.4e+08,257730019,385680446,"2009PASS",152002424,279825625,418745446,2,2,15,"Male",62064,"Chris Pine",0,13475,"Action",1.5e+08,385680446,4574,7.4,15.362632,127,2009-05-06,1
"Star Trek III: The Search for Spock",0.8387142653,0.1612857345,1695,1984,"tt0088170","notalk","notalk","FAIL",1.8e+07,76471046,8.7e+07,"1984FAIL",40345992,171405568,195005629,NA,NA,5,"Male",1748,"William Shatner",0,157,"Action",1.8e+07,8.7e+07,443,6.4,6.197298,105,1984-05-31,1
"Star Trek V: The Final Frontier",0.8797173145,0.1202826855,1625,1989,"tt0098382","notalk","notalk","FAIL",3e+07,52210049,70200000,"1989FAIL",56387665,98133425,131947137,NA,NA,4,"Male",1748,"William Shatner",0,172,"Action",3e+07,70200000,384,5.6,12.308007,107,1989-06-09,1
"Star Trek VI: The Undiscovered Country",0.8188160675,0.1811839324,1593,1991,"tt0102975","men-disagree","men","FAIL",2.7e+07,74888996,96900000,"1991FAIL",46192690,128123117,165780431,5,3,6,"Male",1748,"William Shatner",0,174,"Action",2.7e+07,96900000,421,6.7,5.90057,113,1991-12-05,1
"Star Trek: First Contact",0.7501122251,0.2498877749,1472,1996,"tt0117731","ok-disagree","ok","PASS",4.6e+07,92027888,1.5e+08,"1996PASS",68317587,136676591,222774739,4,3,19,"Male",2387,"Patrick Stewart",0,199,"Action",4.6e+07,1.5e+08,671,7,8.808497,111,1996-11-21,1
"Star Trek: Insurrection",0.896398955,0.1036010451,1378,1998,"tt0120844","ok","ok","PASS",7e+07,70187658,117800000,"1998PASS",100039262,100307450,168351786,4,3,8,"Male",2387,"Patrick Stewart",0,200,"Action",7e+07,1.18e+08,402,6.3,9.538877,103,1998-12-10,1
"Star Trek: Nemesis",0.9073622624,0.0926377377,1126,2002,"tt0253754","notalk","notalk","FAIL",6e+07,43254409,67312826,"2002FAIL",77710753,56022212,87182173,3,2,6,"Male",2387,"Patrick Stewart",0,201,"Action",6e+07,67312826,488,6.1,11.367801,117,2002-12-13,1
"Star Trek: The Motion Picture",0.8294050343,0.1705949658,1743,1979,"tt0079945","notalk","notalk","FAIL",3.5e+07,82258456,1.39e+08,"1979FAIL",112334844,264014024,446129810,NA,NA,5,"Male",1748,"William Shatner",0,152,"Adventure",3.5e+07,1.39e+08,541,6.2,8.277765,132,1979-12-06,1
"Star Wars: Episode I - The Phantom Menace",0.8334885455,0.1665114547,1315,1999,"tt0120915","ok","ok","PASS",1.15e+08,474544677,1007044677,"1999PASS",160823133,663632711,1408313741,4,3,8,"Male",3896,"Liam Neeson",0,1893,"Action",1.15e+08,924317558,4526,6.4,15.649091,136,1999-05-19,1
"Star Wars: Episode II - Attack of the Clones",0.8306054557,0.1693945443,1127,2002,"tt0121765","dubious-disagree","dubious","FAIL",1.15e+08,310676740,656695615,"2002FAIL",148945610,402382056,850538512,3,2,7,"Male",3061,"Ewan McGregor",0,1894,"Action",1.2e+08,649398328,4074,6.4,14.072511,142,2002-05-15,1
"Star Wars: Episode III - Revenge of the Sith",0.8785349358,0.1214650644,893,2005,"tt0121766","notalk-disagree","notalk","FAIL",1.15e+08,380270577,848998877,"2005FAIL",137198810,453675396,1012883787,2,2,13,"Male",3061,"Ewan McGregor",0,1895,"Action",1.13e+08,8.5e+08,4200,7.1,13.165421,140,2005-05-17,1
"Star Wars: Episode V - The Empire Strikes Back",0.8889851619,0.1110148381,1735,1980,"tt0080684","nowomen-disagree","nowomen","FAIL",2.3e+07,290271960,534171960,"1980FAIL",65038661,820821721,1510514303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Star Wars: Episode VI - Return of the Jedi",0.9294695483,0.0705304519,1699,1983,"tt0086190","nowomen-disagree","nowomen","FAIL",32500000,309205079,572700000,"1983FAIL",76029041,723340482,1339748672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Starship Troopers",0.7472793228,0.2527206772,1438,1997,"tt0120201","ok","ok","PASS",1e+08,54768952,121100000,"1997PASS",145123812,79482791,175744937,4,3,21,"Male",27763,"Casper Van Dien",0,563,"Action",1.05e+08,121214377,1584,6.7,14.412644,129,1997-11-06,1
"Stepmom",0.1742374225,0.8257625776,1379,1998,"tt0120686","ok","ok","PASS",5e+07,91137662,159745279,"1998PASS",71456616,130247778,228297140,4,3,9,"Female",1204,"Julia Roberts",0,9441,"Drama",0,0,286,6.9,7.17892,124,1998-12-25,1
"Stranger Than Fiction",0.5629093753,0.4370906247,796,2006,"tt0420223","ok","ok","PASS",3e+07,40435190,45235190,"2006PASS",34673890,46734845,52282667,2,2,1,"Male",23659,"Will Ferrell",0,1262,"Comedy",3e+07,53653224,743,7.1,10.798092,113,2006-09-09,1
"Straw Dogs",0.7767295598,0.2232704402,270,2011,"tt0999913","ok","ok","PASS",2.5e+07,10324441,11253821,"2011PASS",25892270,10692928,11655479,1,1,15,"Male",4483,"Dustin Hoffman",0,994,"Crime",2200000,3251794,230,7.2,6.632663,118,1971-12-29,1
"Stuart Little",0.7705097752,0.2294902247,1316,1999,"tt0164912","notalk-disagree","notalk","FAIL",1.05e+08,140015224,298800000,"1999FAIL",146838513,195805974,417860454,4,3,10,"Male",521,"Michael J. Fox",0,10137,"Animation",1.33e+08,300135367,998,5.8,8.3595,84,1999-12-17,1
"Sunshine Cleaning",0.4084357279,0.5915642721,627,2008,"tt0862846","ok","ok","PASS",5e+06,12062558,16462558,"2008PASS",5411282,13054780,17816707,2,2,1,"Female",9273,"Amy Adams",0,13090,"Comedy",5e+06,16174377,256,6.5,9.098119,102,2008-01-18,1
"Super",0.6566635888,0.3433364112,391,2010,"tt1512235","notalk","notalk","FAIL",2500000,327716,518362,"2010FAIL",2670580,350077,553731,1,1,3,"Male",11678,"Rainn Wilson",0,45132,"Action",2500000,324138,446,6.6,8.309635,96,2010-09-09,1
"Super 8",0.914363016,0.0856369839,272,2011,"tt1650062","ok-disagree","ok","PASS",5e+07,127004179,260095987,"2011PASS",51784539,131537058,269379017,1,1,14,"Male",518627,"Joel Courtney",0,37686,"Fiction",5e+07,260095987,2496,6.6,19.529911,112,2011-06-08,1
"Superbad",0.9287790699,0.0712209302,715,2007,"tt0829482","notalk-disagree","notalk","FAIL",17500000,121463226,169863226,"2007FAIL",19662011,136469216,190848721,2,2,1,"Male",21007,"Jonah Hill",0,8363,"Comedy",2e+07,121463226,2152,7,16.205105,113,2007-08-17,1
"Superman II",0.549605218,0.450394782,1736,1980,"tt0081573","dubious","dubious","FAIL",5.4e+07,108185706,108185706,"1980FAIL",152699465,305924063,305924063,NA,NA,3,"Male",193,"Gene Hackman",0,8536,"Action",5.4e+07,190458706,642,6.5,10.301621,127,1980-12-04,1
"Superman III",0.7116860122,0.2883139877,1700,1983,"tt0086393","ok","ok","PASS",3.9e+07,59950623,59950623,"1983PASS",91234849,140245796,140245796,NA,NA,1,"Male",20006,"Christopher Reeve",0,9531,"Action",3.9e+07,75850624,500,5.3,9.614638,125,1983-06-17,1
"Superman IV: The Quest for Peace",0.6990524891,0.300947511,1658,1987,"tt0094074","ok","ok","PASS",1.7e+07,11227824,11227824,"1987PASS",34856756,23021501,23021501,NA,NA,19,"Male",20006,"Christopher Reeve",0,11411,"Action",1.7e+07,19300000,327,4.1,7.990679,90,1987-07-23,1
"Surrogates",0.7481591728,0.2518408272,519,2009,"tt0986263","notalk","notalk","FAIL",8e+07,38577772,119668350,"2009FAIL",86858528,41885106,129927709,2,2,1,"Male",62,"Bruce Willis",0,19959,"Action",8e+07,122444772,1219,5.9,16.211937,89,2009-09-24,1
"Synecdoche, New York",0.4664855867,0.5335144134,628,2008,"tt0383028","dubious","dubious","FAIL",2e+07,3083538,4383538,"2008FAIL",21645126,3337178,4744112,2,2,3,"Male",1233,"Philip Seymour Hoffman",0,4960,"Drama",2.1e+07,0,286,7.4,6.295807,124,2008-10-24,1
"TMNT",0.8705932024,0.1294067976,730,2007,"tt0453556","notalk-disagree","notalk","FAIL",3.5e+07,54149098,96096018,"2007FAIL",39324022,60838866,107968055,2,2,8,"Male",16828,"Chris Evans",0,1273,"Adventure",3.4e+07,95608995,349,6,11.358363,90,2007-03-23,1
"TRON",0.9244288225,0.0755711775,1716,1982,"tt0084827","nowomen-disagree","nowomen","FAIL",1.7e+07,26918576,26918576,"1982FAIL",41025556,64961738,64961738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Take Shelter",0.6606558753,0.3393441248,273,2011,"tt1675192","ok","ok","PASS",4750000,1728953,3128953,"2011PASS",4919531,1790661,3240628,1,1,3,"Male",335,"Michael Shannon",0,64720,"Drama",5e+06,3099314,479,7.1,5.59686,120,2011-11-25,1
"Taken",0.7465379774,0.2534620226,629,2008,"tt0936501","ok","ok","PASS",2.5e+07,145000989,226941585,"2008PASS",27056408,156928235,245608963,2,2,1,"Male",3896,"Liam Neeson",0,8681,"Action",2.5e+07,226830568,4444,7.2,16.367481,93,2008-02-18,1
"Tarzan",0.473846833,0.5261531671,1317,1999,"tt0120855","men-disagree","men","FAIL",1.45e+08,171091819,448191819,"1999FAIL",202776994,239265412,626779240,4,3,9,"Male",3417,"Tony Goldwyn",0,37135,"Adventure",1.5e+08,4.48e+08,1715,7.1,12.453452,88,1999-06-18,1
"Taxi Driver",0.7833891815,0.2166108185,1767,1976,"tt0075314","notalk","notalk","FAIL",1e+06,28262574,28262574,"1976FAIL",4091827,115645570,115645570,NA,NA,5,"Male",380,"Robert De Niro",0,103,"Crime",1300000,28262574,2632,8.1,14.092713,114,1976-02-07,1
"Team America: World Police",0.651092233,0.348907767,985,2004,"tt0372588","men","men","FAIL",2e+07,32774834,50274834,"2004FAIL",24663858,40417692,61998567,3,2,4,"Male",34517,"Trey Parker",0,3989,"Action",3.2e+07,50907422,667,6.6,11.428941,98,2004-10-10,1
"Ted",0.8097226598,0.1902773402,154,2012,"tt1637725","men-disagree","men","FAIL",5e+07,218665740,549444574,"2012FAIL",50731928,221866693,557487654,1,1,10,"Male",13240,"Mark Wahlberg",0,72105,"Comedy",5e+07,549368315,4811,6.3,19.638605,106,2012-06-29,1
"Terminator Salvation",0.5990827903,0.4009172097,520,2009,"tt0438488","men-disagree","men","FAIL",2e+08,125322469,371628539,"2009FAIL",217146319,136066564,403488847,2,2,18,"Male",3894,"Christian Bale",0,534,"Action",2e+08,371353001,2496,5.9,16.507496,115,2009-05-20,1
"The A-Team",0.9314678068,0.0685321933,394,2010,"tt0429493","nowomen-disagree","nowomen","FAIL",1.1e+08,77222099,177241171,"2010FAIL",117505503,82491105,189334662,1,1,24,"Male",3896,"Liam Neeson",0,34544,"Action",1.1e+08,177238796,1737,6.2,16.747793,117,2010-06-10,1
"The Abyss",0.6832457377,0.3167542623,1626,1989,"tt0096754","ok-disagree","ok","PASS",7e+07,54243125,54243125,"1989PASS",131571219,101954772,101954772,NA,NA,10,"Male",228,"Ed Harris",0,2756,"Action",7e+07,90000098,822,7.1,9.809585,139,1989-08-09,1
"The Addams Family",0.425120773,0.574879227,1596,1991,"tt0101272","ok","ok","PASS",3e+07,113502246,191502246,"1991PASS",51325211,194184224,327629772,5,3,3,"Male",27888,"Raúl Juliá",0,2907,"Comedy",3e+07,191502426,871,6.7,12.962525,99,1991-11-22,1
"The Adjustment Bureau",0.7918604652,0.2081395348,274,2011,"tt1385826","dubious-disagree","dubious","FAIL",50200000,62495645,127793502,"2011FAIL",51991677,64726164,132354553,1,1,13,"Male",1892,"Matt Damon",0,38050,"Fiction",50200000,127869379,1677,6.5,9.420301,106,2011-03-03,1
"The Adventures of Tintin",1,0,275,2011,"tt0983193","notalk","notalk","FAIL",1.3e+08,77591831,373993951,"2011FAIL",134639802,80361144,387342089,1,1,6,"Male",478,"Jamie Bell",0,17578,"Adventure",1.3e+08,371940071,2095,6.7,19.201504,107,2011-10-25,1
"The American President",0.6590728326,0.3409271674,1515,1995,"tt0112346","ok","ok","PASS",6.2e+07,60022813,107822813,"1995PASS",94784326,91761643,164837302,4,3,1,"Male",3392,"Michael Douglas",0,9087,"Comedy",6.2e+07,107879496,199,6.5,6.318445,106,1995-11-17,1
"The Avengers",0.8667440062,0.1332559939,157,2012,"tt0848228","notalk","notalk","FAIL",6e+07,23385416,48585416,"2012FAIL",60878314,23727745,49296637,1,1,1,"Male",5469,"Ralph Fiennes",0,9320,"Thriller",6e+07,48585416,205,4.4,9.562953,89,1998-08-13,1
"The Aviator",0.8233899912,0.1766100088,986,2004,"tt0338751","notalk","notalk","FAIL",1.1e+08,102608827,214608827,"2004FAIL",135651216,126536475,264654077,3,2,4,"Male",20006,"Christopher Reeve",0,73462,"Adventure",0,1304192,6,5.7,0.825362,96,1985-03-01,1
"The Back-up Plan",0.3441958496,0.6558041504,395,2010,"tt1212436","ok","ok","PASS",3.5e+07,37490007,75281179,"2010PASS",37388114,40048019,80417752,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Beach",0.8515126282,0.1484873716,1260,2000,"tt0163978","notalk","notalk","FAIL",5e+07,39778599,39778599,"2000FAIL",67645419,53816800,53816800,3,2,2,"Male",6193,"Leonardo DiCaprio",0,1907,"Adventure",4e+07,144056873,1271,6.3,14.430311,119,2000-02-11,1
"The Best Exotic Marigold Hotel",0.5661958051,0.4338041949,277,2011,"tt1412386","ok","ok","PASS",1e+07,46383639,134729347,"2011PASS",10356908,48039108,139537943,1,1,2,"Male",2440,"Bill Nighy",0,74534,"Comedy",1e+07,136836156,468,6.9,9.23046,124,2011-11-28,1
"The Big Lebowski",0.9214758751,0.0785241249,1381,1998,"tt0118715","notalk-disagree","notalk","FAIL",1.5e+07,17498804,46189568,"1998FAIL",21436985,25008106,66011004,4,3,12,"Male",1229,"Jeff Bridges",0,115,"Comedy",1.5e+07,46189568,3001,7.8,15.952524,117,1998-03-06,1
"The Blair Witch Project",0.4604301524,0.5395698476,1319,1999,"tt0185937","ok","ok","PASS",6e+05,140539099,248300000,"1999PASS",839077,196538593,347238122,4,3,41,"Male",26853,"Michael C. Williams",0,2667,"Horror",60000,2.48e+08,1090,6.3,14.838386,81,1999-07-14,1
"The Blind Side",0.4751895704,0.5248104296,521,2009,"tt0878804","men","men","FAIL",3.5e+07,255959475,305705795,"2009FAIL",38000606,277903289,331914441,2,2,1,"Female",18277,"Sandra Bullock",0,22881,"Drama",2.9e+07,309208309,1626,7.2,12.753109,129,2009-11-20,1
